,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,name
0,0.12412681579589843,0.008674598398833971,0.016973257064819336,0.0012334725228544483,0.171875,0.25,0.14960629921259844,0.2047244094488189,0.2283464566929134,0.20091043307086612,0.0364753009962929,1,analcatdata_dmft
0,13.551278781890868,0.20845031350456192,0.2811422824859619,0.10101152249491455,0.9683928571428572,0.966875,0.9645535714285715,0.9659821428571429,0.9669642857142857,0.9665535714285716,0.0012634480679506207,1,mnist_784
0,0.1225919246673584,0.0027659479323723737,0.01595587730407715,0.0007943954128565682,0.905982905982906,0.9184549356223176,0.8884120171673819,0.8841201716738197,0.9012875536480687,0.8996515168188989,0.012360264547179325,1,pc4
0,0.13582887649536132,0.010210541144491771,0.016820240020751952,0.0006546505211789222,0.884,0.892,0.908,0.9,0.892,0.8952,0.008158431221748464,1,pc3
0,0.4199039936065674,0.024297604327406568,0.02946467399597168,0.009179027189599813,0.8249138920780712,0.8128587830080367,0.8140068886337543,0.8075818495117748,0.8127512923607122,0.8144225411184698,0.005696923475732114,1,jm1
0,0.11053953170776368,0.009130089116579684,0.014496040344238282,0.0007602386263912103,0.7976190476190477,0.9047619047619048,0.8795180722891566,0.8674698795180723,0.7831325301204819,0.8465002868617326,0.0476007609925909,1,kc2
0,0.1340649127960205,0.002917501968583639,0.01833200454711914,0.0006911162031575032,0.8461538461538461,0.8431952662721893,0.8397626112759644,0.8635014836795252,0.8545994065281899,0.8494425227819431,0.00857662085111003,1,kc1
0,0.1150998592376709,0.0013597455528338328,0.015390491485595703,0.0004334463826608888,0.9382022471910112,0.9382022471910112,0.943502824858757,0.9322033898305084,0.9548022598870056,0.9413825937916588,0.007603549332376159,1,pc1
0,6.739048099517822,0.09157839640300951,0.07303428649902344,0.05132434698355104,0.8522072936660269,0.8515674984005118,0.8484964811260397,0.8534681341182493,0.856411568978756,0.8524301952579167,0.002576691352938904,1,adult
0,0.8422207355499267,0.03929907222694052,0.04970793724060059,0.012703089578410135,0.7833333333333333,0.82,0.78,0.7966666666666666,0.8066666666666666,0.7973333333333332,0.014817407180595222,1,Bioresponse
0,0.10890159606933594,0.0048298812395064375,0.013564729690551757,0.0004084806138016441,0.9560439560439561,0.945054945054945,0.9560439560439561,0.9560439560439561,0.967032967032967,0.956043956043956,0.006950060791578866,1,wdbc
0,0.21810355186462402,0.005858229517649394,0.020976543426513672,0.002001846806026137,0.9075144508670521,0.8947976878612717,0.9052023121387284,0.8912037037037037,0.8912037037037037,0.8979843716548919,0.007000442042432974,1,phoneme
0,0.12269105911254882,0.0018523402888975043,0.016159915924072267,0.0003536836433319711,0.8757396449704142,0.8520710059171598,0.9230769230769231,0.8461538461538461,0.8511904761904762,0.8696463792617639,0.028612459235743667,1,qsar-biodeg
0,0.2618565559387207,0.008356914428867062,0.023183584213256836,0.003754569138263086,0.9988545246277205,0.9919816723940436,0.9885452462772051,0.9919816723940436,0.9942660550458715,0.9931258341477769,0.0033975872553590205,1,wall-robot-navigation
0,0.14993395805358886,0.003123367117713079,0.019942426681518556,0.000139081359083256,0.9333333333333333,0.9176470588235294,0.9372549019607843,0.9176470588235294,0.9291338582677166,0.9270032422417784,0.008059558811541639,1,semeion
0,0.11434173583984375,0.008701433449078946,0.01546163558959961,0.000688815321127901,0.6702127659574468,0.7741935483870968,0.6881720430107527,0.6774193548387096,0.6666666666666666,0.6953328757721344,0.040109721776480485,1,ilpd
0,0.5787557601928711,0.026438945342097217,0.02435722351074219,0.003940591944833138,0.6875,0.6802884615384616,0.6538461538461539,0.7115384615384616,0.6971153846153846,0.6860576923076923,0.019206715726382863,1,madelon
0,1.4486841678619384,0.03892331185894937,0.06811399459838867,0.0181656172771226,0.9650045330915684,0.9651858567543065,0.9682626042800145,0.9648168298875589,0.9691693870148712,0.9664878422056639,0.001845433130465791,1,nomao
0,0.1974855899810791,0.008759892181250891,0.020274782180786134,0.0031640619103635264,0.9458128078817734,0.9458128078817734,0.9407407407407408,0.9382716049382716,0.945679012345679,0.9432633947576476,0.003165942885662289,1,ozone-level-8hr
0,0.1681530475616455,0.011296278832579837,0.02342991828918457,0.0011791442808533107,0.8901734104046243,0.9248554913294798,0.9075144508670521,0.9710982658959537,0.9186046511627907,0.9224492539319801,0.027026193708798038,1,cnae-9
0,0.43341770172119143,0.024405249013241974,0.02997736930847168,0.00961880481471046,0.6077630234933605,0.5944841675178754,0.6179775280898876,0.6496424923391215,0.6257668711656442,0.6191268165211778,0.018509530529349814,1,first-order-theorem-proving
0,0.11800990104675294,0.0073266446323120675,0.015298748016357422,0.0006537365895609518,0.9772727272727273,0.9954545454545455,0.9954337899543378,0.9908675799086758,1.0,0.9918057285180574,0.007819348156352376,1,banknote-authentication
0,0.10491981506347656,0.0008725631106079757,0.014882278442382813,0.00041146351047972917,0.75,0.7416666666666667,0.75,0.7563025210084033,0.773109243697479,0.7542156862745097,0.01052941884388527,1,blood-transfusion-service-center
0,0.23781986236572267,0.012987924903763595,0.03280906677246094,0.003061661057354841,0.9677784058790277,0.9723007348784624,0.9739966082532504,0.9643866591294517,0.9671945701357466,0.9691313956551877,0.0035159466395934015,1,PhishingWebsites
0,0.1268756866455078,0.01078638235067156,0.018740034103393553,0.0009440737712379525,0.7586206896551724,0.7931034482758621,0.7906976744186046,0.813953488372093,0.8023255813953488,0.7917401764234162,0.01846796009587756,1,cylinder-bands
0,1.0555445194244384,0.07842489243480544,0.051033401489257814,0.01652911326719077,0.904202377661045,0.9095935858446226,0.9014376555156207,0.9023918152910272,0.9059864509885248,0.9047223770601681,0.0028919844770738633,1,bank-marketing
0,0.811181640625,0.03717274224040223,0.03240847587585449,0.012306177553247711,0.6544303797468355,0.6620253164556962,0.6518987341772152,0.6554781507283091,0.6510449651678277,0.6549755092551767,0.00387724948639708,1,GesturePhaseSegmentationProcessed
0,3.0143182277679443,0.11598659370510386,0.06302752494812011,0.04069993463163965,0.9763349514563107,0.9745145631067961,0.9769417475728155,0.9720873786407767,0.9702489374620522,0.9740255156477502,0.0025336135325783548,1,har
0,0.11408586502075195,0.0013031179908661022,0.01766200065612793,0.0002653244411321512,0.6375,0.575,0.575,0.6,0.575,0.5924999999999999,0.024494897427831782,1,dresses-sales
0,0.4084143161773682,0.01984909661820962,0.027768421173095702,0.00948550861190312,0.9715909090909091,0.9738636363636364,0.9818181818181818,0.9715909090909091,0.9772727272727273,0.9752272727272727,0.0038969154998823394,1,texture
0,2.4687649726867678,0.18746234893494293,0.18246059417724608,0.08016634785318706,0.818854658155241,0.8283837542788417,0.8270885373300028,0.8202423906004256,0.824220556943288,0.8237579794615598,0.0037176958233663773,1,connect-4
0,0.15948839187622071,0.0033660137863834004,0.01795506477355957,0.0008945150537593138,0.9653179190751445,0.9653179190751445,0.976878612716763,0.9942196531791907,0.9767441860465116,0.975695658018551,0.010592753378700312,1,MiceProtein
0,0.16768970489501953,0.003933525831699416,0.019075489044189452,0.0015087888480848134,0.8038585209003215,0.752411575562701,0.7483870967741936,0.7806451612903226,0.7645161290322581,0.7699636967119594,0.020328577951427743,1,steel-plates-fault
0,0.11733078956604004,0.006886120898520566,0.01401219367980957,0.0003542644201410593,0.9080459770114943,0.9080459770114943,0.9186046511627907,0.9186046511627907,0.9186046511627907,0.9143811815022721,0.005172672806198087,1,climate-model-simulation-crashes
0,0.16944804191589355,0.009560255392913258,0.01999378204345703,0.002708304227436074,0.984516129032258,0.979328165374677,0.9844961240310077,0.979328165374677,0.9806201550387597,0.9816577477702759,0.002373066800096458,1,wilt
0,0.12632579803466798,0.001540192010581254,0.017513465881347657,0.00038463978258026333,0.927797833935018,0.9566787003610109,0.9565217391304348,0.967391304347826,0.9311594202898551,0.9479097996128291,0.015592655451942983,1,car
0,0.150574254989624,0.0034784301720785426,0.017554283142089844,0.0010578220689134654,0.9297297297297298,0.9135135135135135,0.9432432432432433,0.9322493224932249,0.9322493224932249,0.9301970262945872,0.009562275679366948,1,segment
0,0.1639571189880371,0.0034837556250409416,0.020340919494628906,0.0009096150554232505,0.9625,0.98125,0.98125,0.96875,0.95625,0.97,0.009999999999999966,1,mfeat-pixel
0,21.136863136291502,0.11663077454637144,0.28854007720947267,0.05411588971078925,0.8763392857142858,0.8814285714285715,0.8811607142857143,0.8769642857142858,0.8808928571428571,0.879357142857143,0.002224200154332011,1,Fashion-MNIST
0,0.6062700271606445,0.03004708489364603,0.05414142608642578,0.012321353270522457,0.7940315158276391,0.7984939339004323,0.7880351415423232,0.7990517361595314,0.7909636034025938,0.7941151861665039,0.004253219364821256,1,jungle_chess_2pcs_raw_endgame_complete
0,8.112292766571045,0.09599046126433007,0.08489031791687011,0.042536672323576497,0.5160264728782766,0.5069106482382714,0.5121017455064564,0.5129452988125365,0.5141132956978781,0.5124194922266839,0.003053001056423142,1,numerai28.6
0,31.658588027954103,0.3863560945912197,0.8562787055969239,0.11171619285293403,0.9000679347826087,0.8983016304347826,0.8955163043478261,0.8983695652173913,0.8978940217391305,0.8980298913043478,0.0014614665010352966,1,Devnagari-Script
0,64.71410245895386,0.19957092492148074,0.7243564128875732,0.05962157578784863,0.44979166666666665,0.45729166666666665,0.45458333333333334,0.46375,0.4586458333333333,0.45681249999999995,0.004603930989443214,1,CIFAR_10
0,1.5547664165496826,0.21847824091516366,0.29939985275268555,0.06061733742920819,0.9638095238095238,0.9828571428571429,0.9676190476190476,0.9809160305343512,0.9866412213740458,0.9763685932388222,0.008973205942061272,1,Internet-Advertisements
0,0.24155521392822266,0.019398184547109832,0.050531959533691405,0.004904264811696937,0.9529411764705882,0.9490196078431372,0.9411764705882353,0.9449901768172888,0.9567779960707269,0.9489810855579952,0.005537417899144823,1,dna
0,0.24342026710510253,0.010191369411855576,0.023266029357910157,0.003081069224304136,0.9475,0.93875,0.9425,0.9575,0.94375,0.946,0.006393355926272225,1,churn
